transaction_id,customer_degree_before,device_degree_before,instrument_degree_before,merchant_degree_before,customer_device_count_before,customer_instrument_count_before,customer_merchant_count_before,device_customer_count_before,device_merchant_count_before,instrument_customer_count_before,instrument_merchant_count_before,other_customers_on_device,other_customers_on_instrument,other_merchants_on_device,other_merchants_on_instrument,shared_device_count_for_customer,shared_instrument_count_for_customer,customers_connected_via_device,customers_connected_via_instrument,merchants_connected_via_device,merchants_connected_via_instrument,connected_entity_count,local_degree,neighbor_count,unique_customer_neighbors,unique_merchant_neighbors,other_customers_same_device_5m,other_customers_same_device_30m,other_customers_same_device_1h,other_customers_same_instrument_5m,other_customers_same_instrument_30m,other_customers_same_instrument_1h
txn_00811,9,28,11,426,2,1,6,10,18,4,7,9,4,18,7,2,1,16,5,18,7,466,474,466,161,24,0,0,0,0,0,0
txn_06644,7,17,9,126,1,2,4,6,11,3,6,5,2,11,6,1,2,5,8,11,6,151,159,151,50,14,0,0,0,0,0,0
txn_06248,7,19,24,335,2,2,3,7,12,8,16,6,7,12,16,2,2,14,10,12,16,377,385,377,131,24,0,0,0,0,0,0
txn_04258,10,32,8,236,3,1,6,12,20,2,6,11,2,20,6,3,1,20,4,20,6,280,286,280,93,26,0,0,0,0,0,0
txn_04890,14,21,13,860,3,3,8,7,14,4,9,6,3,14,8,3,3,25,10,14,8,893,908,893,332,23,0,0,0,0,0,0
txn_03693,6,20,4,231,2,2,2,7,13,2,2,7,1,13,2,2,2,18,8,13,2,258,261,258,90,15,0,0,0,0,0,0
txn_02300,10,27,25,136,2,2,6,8,19,8,17,7,7,19,17,2,2,10,8,19,17,184,198,184,59,30,0,0,0,0,0,0
txn_00541,26,34,19,193,9,8,9,9,25,6,13,8,5,25,13,9,8,61,34,25,13,258,272,258,79,35,0,0,0,0,0,0
txn_03375,9,26,17,168,2,1,6,9,17,5,12,8,4,17,12,2,1,16,4,17,12,207,220,207,68,23,0,0,0,0,0,0
txn_08560,12,28,9,864,2,2,8,9,19,2,7,8,1,19,6,2,2,14,7,19,6,896,913,896,330,22,0,0,0,0,0,0
txn_07100,7,30,18,549,2,1,4,9,21,4,14,8,3,20,14,2,1,18,3,20,14,592,604,592,209,32,0,0,0,0,0,0
txn_09923,11,14,16,474,1,3,7,4,10,4,12,3,3,10,12,1,3,3,7,10,12,504,515,504,176,19,0,0,0,0,0,0
txn_08322,11,27,15,278,2,3,6,8,19,3,12,7,2,19,12,2,3,14,5,19,12,320,331,320,115,27,0,0,0,0,0,0
txn_02859,7,31,15,246,2,2,3,9,22,5,10,8,4,21,9,2,2,16,8,21,9,287,299,287,96,28,0,0,0,0,0,0
txn_03872,9,32,12,260,2,1,6,10,22,3,9,9,3,22,9,2,1,17,7,22,9,307,313,307,100,31,0,0,0,0,0,0
txn_04282,9,20,18,401,2,1,6,7,13,6,12,6,5,13,12,2,1,15,5,13,12,433,448,433,151,18,0,0,0,0,0,0
txn_07814,5,13,33,515,2,1,2,3,10,9,24,2,8,10,23,2,1,10,8,10,23,557,566,557,198,30,0,0,0,0,0,0
txn_01255,5,34,18,220,2,1,2,9,25,6,12,8,5,25,12,2,1,23,5,25,12,268,277,268,89,32,0,0,0,0,0,0
txn_01261,7,17,8,866,1,3,3,6,11,3,5,6,2,11,5,1,3,4,11,11,5,895,898,895,333,16,0,0,0,0,0,0
txn_01853,5,26,6,488,1,1,3,9,17,2,4,8,1,17,4,1,1,8,1,17,4,518,525,518,173,18,0,0,0,0,0,0
txn_02852,9,32,9,491,2,2,5,11,21,2,7,10,1,20,7,2,2,15,9,20,7,530,541,530,175,25,0,0,0,0,0,0
txn_06039,10,51,15,569,2,2,6,29,22,6,9,28,5,22,8,2,2,41,13,22,8,631,645,631,235,29,0,0,0,0,0,0
txn_09591,9,22,22,201,3,1,5,7,15,8,14,6,7,15,14,3,1,26,7,15,14,242,254,242,81,24,0,0,0,0,0,0
txn_07888,8,28,12,502,2,2,4,8,20,3,9,7,2,20,8,2,2,13,7,20,8,542,550,542,174,29,0,0,0,0,0,0
txn_02459,4,31,29,861,1,1,2,9,22,8,21,8,7,21,20,1,1,8,7,21,20,909,925,909,337,35,0,0,0,0,0,0
txn_09432,7,24,15,239,3,1,3,9,15,4,11,8,4,15,11,3,1,24,6,15,11,279,285,279,93,24,0,0,0,0,0,0
txn_00381,9,21,14,571,2,1,6,8,13,3,11,7,2,13,11,2,1,13,2,13,11,606,615,606,215,23,0,0,0,0,0,0
txn_06894,6,33,10,204,1,2,3,8,25,3,7,7,3,25,7,1,2,7,5,25,7,247,253,247,78,30,0,0,0,0,0,0
txn_07669,6,16,11,477,1,1,4,5,11,3,8,4,2,11,8,1,1,4,2,11,8,501,510,501,177,15,0,0,0,0,0,0
txn_09699,10,11,17,346,2,3,5,3,8,5,12,2,4,8,12,2,3,9,13,8,12,374,384,374,124,18,0,0,0,0,0,0
txn_06180,10,16,13,559,1,2,7,4,12,3,10,3,2,12,10,1,2,3,3,12,10,586,598,586,208,18,0,0,0,0,0,0
txn_06156,12,33,16,259,2,2,8,11,22,4,12,10,3,22,12,2,2,19,7,22,12,307,320,307,104,30,0,0,0,0,0,0
txn_06926,7,27,10,319,2,2,3,8,19,3,7,7,3,19,7,2,2,13,13,19,7,359,363,359,121,26,0,0,0,0,0,0
txn_08941,11,45,7,588,3,2,6,14,31,2,5,13,1,30,4,3,2,29,7,30,4,636,651,636,223,36,0,0,0,0,0,0
txn_09198,9,18,4,468,2,3,4,6,12,2,2,5,1,12,2,2,3,7,8,12,2,494,499,494,173,14,0,0,0,0,0,0
txn_08748,7,6,12,123,2,2,3,3,3,3,9,2,2,3,9,2,2,13,7,3,9,143,148,143,46,11,0,0,0,0,0,0
txn_00843,21,17,21,130,8,6,7,5,12,11,10,5,10,12,9,8,6,61,27,12,9,172,189,172,54,23,0,0,0,0,0,0
txn_01224,4,30,9,132,1,1,2,8,22,3,6,8,2,22,6,1,1,4,2,22,6,172,175,172,54,27,0,0,0,0,0,0
txn_05576,10,17,23,247,2,1,7,6,11,6,17,5,5,11,17,2,1,9,5,11,17,283,297,283,97,22,0,0,0,0,0,0
txn_01244,10,7,28,869,2,3,5,3,4,8,20,2,7,4,19,2,3,7,15,4,19,899,914,899,330,22,0,0,0,0,0,0
txn_04797,0,11,17,605,0,0,0,4,7,5,12,4,5,7,12,0,0,0,0,7,12,629,633,629,223,17,0,0,0,0,0,0
txn_09417,10,20,27,393,3,2,5,6,14,8,19,5,7,14,19,3,2,16,9,14,19,440,450,440,149,33,0,0,0,0,0,0
txn_09238,8,22,20,280,2,2,4,7,15,7,13,6,6,15,13,2,2,14,10,15,13,320,330,320,110,24,0,0,0,0,0,0
txn_09679,7,29,10,517,2,2,3,10,19,3,7,9,2,19,6,2,2,16,3,19,6,557,563,557,200,26,0,0,0,0,0,0
txn_07529,11,38,8,243,2,2,7,11,27,2,6,10,1,26,6,2,2,17,3,26,6,283,300,283,93,28,0,0,0,0,0,0
txn_06836,19,33,13,404,3,7,9,14,19,4,9,14,4,18,9,3,7,37,26,18,9,452,469,452,154,29,0,0,0,0,0,0
txn_01590,12,24,29,284,2,2,8,8,16,8,21,7,7,16,21,2,2,13,14,16,21,335,349,335,113,32,0,0,0,0,0,0
txn_04158,6,22,21,128,2,1,3,7,15,7,14,6,6,15,14,2,1,17,6,15,14,169,177,169,56,26,0,0,0,0,0,0
txn_07504,4,29,8,551,1,1,2,7,22,2,6,6,1,22,5,1,1,6,1,22,5,583,592,583,206,25,0,0,0,0,0,0
txn_08370,4,24,17,351,1,1,2,9,15,6,11,8,6,15,10,1,1,8,5,15,10,390,396,390,136,24,0,0,0,0,0,0
txn_06349,12,35,10,197,3,2,7,11,24,3,7,10,3,24,7,3,2,17,10,24,7,245,254,245,81,29,0,0,0,0,0,0
txn_09891,3,43,21,273,1,1,1,17,26,7,14,16,6,26,14,1,1,16,6,26,14,333,340,333,115,35,0,0,0,0,0,0
txn_04486,6,20,23,83,1,1,4,8,12,6,17,7,5,12,17,1,1,7,5,12,17,122,132,122,40,24,0,0,0,0,0,0
txn_06826,7,28,10,574,2,2,3,8,20,4,6,7,3,19,5,2,2,16,6,19,5,607,619,607,216,22,0,0,0,0,0,0
txn_01271,5,34,12,300,1,1,3,11,23,5,7,10,4,23,7,1,1,10,4,23,7,344,351,344,121,27,0,0,0,0,0,0
txn_01161,7,26,25,284,1,1,5,6,20,5,20,5,4,20,19,1,1,5,4,20,19,324,342,324,108,30,0,0,0,0,0,0
txn_09615,8,30,18,349,1,1,6,8,22,5,13,7,4,22,13,1,1,7,4,22,13,388,405,388,132,25,0,0,0,0,0,0
txn_06729,4,34,21,173,1,1,2,10,24,6,15,9,6,24,15,1,1,9,3,24,15,223,232,223,75,32,0,0,0,0,0,0
txn_02687,6,9,30,480,1,2,3,5,4,8,22,5,8,4,22,1,2,6,7,4,22,522,525,522,184,27,0,0,0,0,0,0
txn_08422,4,24,15,207,1,1,2,7,17,4,11,6,4,17,11,1,1,6,4,17,11,246,250,246,80,26,0,0,0,0,0,0
txn_03350,9,25,16,338,2,3,4,8,17,5,11,7,4,17,11,2,3,14,11,17,11,379,388,379,129,27,0,0,0,0,0,0
txn_09406,11,33,18,381,2,3,6,14,19,5,13,13,4,18,13,2,3,19,11,18,13,429,443,429,146,28,0,0,0,0,0,0
txn_08724,12,25,13,562,3,3,6,9,16,4,9,8,3,15,8,3,3,18,7,15,8,601,612,601,213,25,0,0,0,0,0,0
txn_04348,11,21,12,443,3,2,6,6,15,3,9,5,2,15,9,3,2,17,3,15,9,477,487,477,150,22,0,0,0,0,0,0
txn_09463,10,14,14,274,3,1,6,4,10,3,11,3,2,9,11,3,1,11,2,9,11,300,312,300,99,18,0,0,0,0,0,0
txn_00395,9,19,18,588,1,3,5,3,16,5,13,2,4,16,13,1,3,2,8,16,13,624,634,624,219,25,0,0,0,0,0,0
txn_05000,13,15,4,383,3,3,7,4,11,2,2,3,1,10,2,3,3,36,6,10,2,404,415,404,134,14,0,0,0,0,0,0
txn_08744,9,18,13,591,3,3,3,7,11,4,9,6,3,10,9,3,2,21,7,10,9,620,631,620,221,18,0,0,0,0,0,0
txn_05691,8,24,23,352,1,3,4,6,18,8,15,5,7,18,15,1,3,5,11,18,15,399,407,399,134,30,0,0,0,0,0,0
txn_01494,6,58,22,471,2,1,3,26,32,5,17,25,4,31,16,2,1,30,4,31,16,539,557,539,193,41,0,0,0,0,0,0
txn_05515,3,29,16,245,1,1,1,9,20,7,9,8,7,20,9,1,1,8,1,20,9,289,293,289,99,27,0,0,0,0,0,0
txn_00169,13,18,15,425,3,3,7,6,12,3,12,5,2,11,12,3,3,27,8,11,12,459,471,459,155,23,0,0,0,0,0,0
txn_06974,10,25,19,519,2,1,7,10,15,6,13,9,5,15,13,2,1,15,5,15,13,556,573,556,201,23,0,0,0,0,0,0
txn_07425,6,15,11,263,2,2,2,4,11,4,7,3,4,11,7,2,2,10,15,11,7,292,295,292,96,18,0,0,0,0,0,0
txn_03066,6,39,19,395,2,1,3,14,25,6,13,13,5,25,13,2,1,18,5,25,13,452,459,452,156,35,0,0,0,0,0,0
txn_05875,7,18,11,272,2,1,4,6,12,4,7,5,3,11,7,2,1,20,3,11,7,299,308,299,103,17,0,0,0,0,0,0
txn_06376,9,18,19,86,2,1,6,5,13,4,15,4,3,13,15,2,1,10,3,13,15,118,132,118,35,22,0,0,0,0,0,0
txn_09728,16,32,13,183,5,5,6,16,16,4,9,15,4,15,9,5,5,48,26,15,9,235,244,235,77,28,0,0,0,0,0,0
txn_02763,6,42,28,190,1,2,3,14,28,6,22,13,5,28,22,1,2,13,9,28,22,253,266,253,84,41,0,0,0,0,0,0
txn_09018,6,32,29,131,2,1,3,8,24,8,21,7,7,24,20,2,1,22,7,24,20,182,198,182,56,37,0,0,0,0,0,0
txn_01006,9,23,14,427,2,3,4,7,16,4,10,6,3,16,10,2,3,11,7,16,10,466,473,466,159,25,0,0,0,0,0,0
txn_03739,11,37,10,862,3,2,6,11,26,2,8,10,1,25,7,3,2,24,2,25,7,905,920,905,335,31,0,0,0,0,0,0
txn_08843,11,35,13,575,3,2,6,10,25,3,10,9,2,25,10,3,2,27,4,25,10,623,634,623,220,32,0,0,0,0,0,0
txn_00393,5,9,14,522,1,1,3,3,6,5,9,2,5,6,9,1,1,2,4,6,9,546,550,546,199,14,0,0,0,0,0,0
txn_01398,8,28,14,472,1,2,5,8,20,3,11,7,2,19,11,1,2,7,5,19,11,511,522,511,176,29,0,0,0,0,0,0
txn_00623,16,37,14,133,3,3,10,10,27,4,10,9,3,27,10,3,3,18,9,27,10,188,200,188,58,37,0,0,0,0,0,0
txn_09496,9,33,13,483,1,1,7,9,24,4,9,8,3,24,9,1,1,8,3,24,9,521,538,521,184,24,0,0,0,0,0,0
txn_00852,4,40,24,553,1,1,2,16,24,6,18,15,5,23,17,1,1,15,5,23,17,607,621,607,218,37,0,0,0,0,0,0
txn_02769,8,19,24,286,1,1,6,5,14,7,17,4,6,14,17,1,1,4,6,14,17,322,337,322,110,24,0,0,0,0,0,0
txn_03735,13,17,11,274,2,3,8,6,11,3,8,5,2,11,8,2,3,13,4,11,8,304,315,304,103,18,0,0,0,0,0,0
txn_06359,17,35,18,152,3,7,7,9,26,6,12,8,5,26,12,3,7,42,22,26,12,211,222,211,65,35,0,0,0,0,0,0
txn_06603,9,31,16,248,2,2,5,11,20,4,12,10,3,19,12,2,2,14,5,19,12,294,304,294,98,30,0,0,0,0,0,0
txn_02122,10,25,22,474,2,1,7,6,19,6,16,5,5,19,16,2,1,9,5,19,16,515,531,515,180,28,0,0,0,0,0,0
txn_02808,10,33,15,355,1,2,7,10,23,5,10,9,4,23,10,1,2,9,6,23,10,400,413,400,136,28,0,0,0,0,0,0
txn_07043,5,20,10,384,1,1,3,5,15,2,8,5,2,15,8,1,0,7,0,15,8,416,419,416,139,23,0,0,0,0,0,0
txn_01560,9,27,7,504,2,3,4,7,20,3,4,6,2,20,4,2,2,13,6,20,4,540,547,540,176,22,0,0,0,0,0,0
txn_04843,5,29,35,393,1,1,3,10,19,12,23,9,11,18,23,1,1,9,11,18,23,448,462,448,158,34,0,0,0,0,0,0
txn_08861,8,31,21,322,1,2,5,11,20,6,15,10,5,19,15,1,2,10,8,19,15,368,382,368,126,30,0,0,0,0,0,0
txn_00251,9,24,33,287,2,2,5,7,17,10,23,7,9,17,22,2,2,23,12,17,22,340,353,340,115,34,0,0,0,0,0,0
txn_06746,3,32,6,862,1,1,1,9,23,2,4,8,2,23,4,1,1,8,1,23,4,900,903,900,334,27,0,0,0,0,0,0
txn_09256,9,31,6,412,2,2,5,8,23,2,4,7,1,23,4,2,2,27,4,23,4,449,458,449,154,26,0,0,0,0,0,0
txn_08274,6,12,35,871,1,2,3,4,8,11,24,3,10,8,23,1,2,3,15,8,23,910,924,910,336,27,0,0,0,0,0,0
txn_08962,8,19,23,262,2,2,4,5,14,8,15,4,7,14,15,2,2,9,13,14,15,303,312,303,103,25,0,0,0,0,0,0
txn_03531,8,34,16,185,1,1,6,11,23,4,12,10,3,23,12,1,1,10,3,23,12,229,243,229,76,28,0,0,0,0,0,0
txn_09989,10,45,19,873,2,3,5,14,31,7,12,13,6,30,12,2,3,19,11,30,12,932,947,932,341,42,0,0,0,0,0,0
txn_06015,5,24,6,563,1,1,3,8,16,2,4,7,2,16,4,1,1,7,6,16,4,592,598,592,213,18,0,0,0,0,0,0
txn_00865,5,29,10,250,2,1,2,11,18,3,7,10,3,18,7,2,1,17,7,18,7,290,294,290,99,24,0,0,0,0,0,0
txn_09558,7,23,14,875,3,1,3,7,16,5,9,6,4,15,9,3,1,16,4,15,9,908,919,908,337,22,0,0,0,0,0,0
txn_08876,5,10,24,477,2,1,2,3,7,6,18,2,5,7,18,2,1,7,5,7,18,510,516,510,178,22,0,0,0,0,0,0
txn_08922,8,41,18,486,1,1,6,12,29,5,13,11,4,29,13,1,1,11,4,29,13,538,553,538,189,34,0,0,0,0,0,0
txn_05549,13,20,20,405,4,3,6,5,15,6,14,5,5,15,14,4,3,61,38,15,14,448,458,448,151,28,0,0,0,0,0,0
txn_03713,10,28,30,223,1,2,7,7,21,9,21,6,8,21,21,1,2,6,14,21,21,271,291,271,91,31,0,0,0,0,0,0
txn_04973,11,40,16,877,3,2,6,14,26,4,12,13,4,25,11,3,2,24,6,25,11,926,944,926,342,33,0,0,0,0,0,0
txn_08129,8,22,4,100,2,2,4,4,18,2,2,3,2,18,2,2,2,9,8,18,2,131,134,131,39,21,0,0,0,0,0,0
txn_02006,12,31,16,865,3,3,6,8,23,5,11,7,4,22,11,3,3,24,7,22,11,908,924,908,335,31,0,0,0,0,0,0
txn_02799,9,22,21,353,2,2,5,6,16,4,17,5,3,15,17,2,2,12,8,15,17,387,405,387,131,26,0,0,0,0,0,0
txn_01577,4,18,18,525,1,1,2,6,12,5,13,5,4,12,12,1,1,5,4,12,12,555,565,555,200,21,0,0,0,0,0,0
txn_08487,5,27,20,395,2,1,2,9,18,6,14,8,5,17,14,2,1,17,5,17,14,435,447,435,150,27,0,0,0,0,0,0
txn_00795,6,26,52,103,1,1,4,8,18,31,21,7,30,18,21,1,1,7,30,18,21,175,187,175,71,33,0,0,0,0,0,0
txn_08878,8,28,18,554,1,2,5,8,20,5,13,7,4,20,13,1,2,7,8,20,13,596,608,596,213,28,0,0,0,0,0,0
txn_09121,7,30,9,147,1,2,4,10,20,2,7,9,1,20,7,1,2,9,5,20,7,184,193,184,61,23,0,0,0,0,0,0
txn_08817,12,38,7,578,4,4,4,9,29,2,5,8,1,28,4,4,4,28,17,28,4,622,635,622,216,32,0,0,0,0,0,0
txn_03439,7,40,7,135,2,1,4,16,24,2,5,15,1,24,5,2,1,20,1,24,5,182,189,182,61,27,0,0,0,0,0,0
txn_00703,10,29,26,281,2,1,7,8,21,6,20,7,5,20,20,2,1,16,5,20,20,330,346,330,118,35,0,0,0,0,0,0
txn_01890,7,24,29,276,2,2,3,8,16,8,21,7,7,16,21,2,2,17,13,16,21,328,336,328,110,33,0,0,0,0,0,0
txn_03936,6,38,21,250,1,2,3,11,27,9,12,10,8,26,12,1,2,10,9,26,12,303,315,303,105,33,0,0,0,0,0,0
txn_09011,3,20,0,210,1,1,1,7,13,0,0,6,0,13,0,1,1,6,2,13,0,232,233,232,77,13,0,0,0,0,0,0
txn_01822,7,31,15,503,2,2,3,9,22,3,12,9,3,22,12,2,2,12,8,22,12,548,556,548,194,30,0,0,0,0,0,0
txn_06988,10,44,15,324,3,2,5,12,32,5,10,11,4,32,10,3,2,30,8,32,10,381,393,381,128,38,0,0,0,0,0,0
txn_02688,10,22,20,128,3,1,6,8,14,5,15,7,4,13,15,3,1,25,4,13,15,166,180,166,54,24,0,0,0,0,0,0
txn_01302,8,22,15,265,1,3,4,6,16,5,10,5,4,16,10,1,3,5,10,16,10,300,310,300,102,21,0,0,0,0,0,0
txn_03465,9,23,24,593,2,1,6,7,16,8,16,6,7,16,16,2,1,11,7,16,16,635,649,635,227,27,0,0,0,0,0,0
txn_05592,8,31,20,361,1,2,5,11,20,6,14,10,5,20,14,1,2,10,12,20,14,410,420,410,148,31,0,0,0,0,0,0
txn_01673,7,18,20,878,2,1,4,6,12,8,12,5,7,11,11,2,1,11,7,11,11,911,923,911,341,21,0,0,0,0,0,0
txn_07202,5,18,14,578,1,1,3,7,11,2,12,6,1,10,12,1,1,6,1,10,12,605,615,605,216,19,0,0,0,0,0,0
txn_09426,7,25,10,430,1,2,4,6,19,2,8,5,2,19,8,1,2,5,10,19,8,465,472,465,158,25,0,0,0,0,0,0
txn_09154,3,23,18,279,1,1,1,8,15,8,10,7,7,15,10,1,1,7,7,15,10,318,323,318,111,22,0,0,0,0,0,0
txn_03096,10,20,19,397,1,3,6,3,17,5,14,2,4,17,13,1,3,2,8,17,13,432,446,432,146,26,0,0,0,0,0,0
txn_02233,16,45,14,355,6,5,5,14,31,3,11,14,2,31,11,6,5,42,27,31,11,419,430,419,141,39,0,0,0,0,0,0
txn_07816,5,26,7,130,1,2,2,8,18,2,5,7,1,18,5,1,2,7,4,18,5,163,168,163,53,21,0,0,0,0,0,0
txn_05352,8,25,6,213,3,1,4,8,17,2,4,7,2,16,4,3,1,31,2,16,4,247,252,247,80,22,0,0,0,0,0,0
txn_03929,7,35,20,277,1,2,4,8,27,5,15,7,4,26,15,1,2,7,11,26,15,326,339,326,108,36,0,0,0,0,0,0
txn_09342,6,11,24,506,2,1,3,4,7,7,17,3,6,7,17,2,1,10,6,7,17,537,547,537,191,19,0,0,0,0,0,0
txn_05025,13,24,9,138,2,2,9,7,17,2,7,6,1,17,7,2,2,14,7,17,7,173,184,173,53,23,0,0,0,0,0,0
txn_08804,11,21,8,96,2,2,7,6,15,3,5,5,2,15,5,2,1,10,2,15,5,127,136,127,40,19,0,0,0,0,0,0
txn_03515,5,13,5,282,1,2,2,4,9,2,3,4,1,9,3,1,1,7,1,9,3,303,305,303,103,13,0,0,0,0,0,0
txn_00428,9,22,13,509,2,1,6,6,16,3,10,5,2,16,10,2,1,9,2,16,10,541,553,541,190,22,0,0,0,0,0,0
txn_00670,6,23,12,276,1,2,3,8,15,4,8,8,4,15,8,1,2,9,8,15,8,315,317,315,106,24,0,0,0,0,0,0
txn_07809,4,18,15,268,1,1,2,6,12,4,11,6,4,12,11,1,1,6,2,12,11,305,305,305,104,25,0,0,0,0,0,0
txn_09045,6,28,10,608,1,2,3,10,18,4,6,9,3,17,6,1,2,9,9,17,6,642,652,642,227,21,0,0,0,0,0,0
txn_09259,10,19,16,408,2,2,6,7,12,5,11,6,4,12,10,2,2,13,7,12,10,444,453,444,152,23,0,0,0,0,0,0
txn_02548,10,23,23,415,3,1,6,7,16,8,15,6,7,15,15,3,1,26,7,15,15,456,471,456,159,25,0,0,0,0,0,0
txn_00855,8,10,31,566,1,1,6,2,8,9,22,1,8,8,22,1,1,1,8,8,22,601,615,601,214,24,0,0,0,0,0,0
txn_04263,7,13,12,507,2,2,3,5,8,4,8,5,4,8,8,2,2,16,9,8,8,534,539,534,177,16,0,0,0,0,0,0
txn_05623,9,26,8,480,1,2,6,8,18,2,6,7,1,17,6,1,2,7,5,17,6,506,523,506,176,20,0,0,0,0,0,0
txn_05821,7,38,22,53,1,2,4,11,27,9,13,10,8,26,13,1,2,10,9,26,13,106,120,106,35,33,0,0,0,0,0,0
txn_05867,7,7,11,171,2,1,4,3,4,2,9,2,1,4,9,2,1,15,1,4,9,188,196,188,60,10,0,0,0,0,0,0
txn_02624,3,36,14,139,1,1,1,11,25,4,10,10,3,25,9,1,1,10,3,25,9,185,192,185,59,32,0,0,0,0,0,0
txn_02379,5,27,20,580,1,1,3,8,19,6,14,7,6,19,14,1,1,7,4,19,14,623,632,623,222,29,0,0,0,0,0,0
txn_08350,8,33,23,446,2,2,4,13,20,6,17,13,5,20,17,2,2,9,8,20,17,500,510,500,162,31,0,0,0,0,0,0
txn_06604,6,18,24,161,1,2,3,6,12,7,17,5,6,12,17,1,2,5,8,12,17,199,209,199,66,23,0,0,0,0,0,0
txn_05167,7,30,11,340,1,1,5,8,22,3,8,7,2,21,8,1,1,7,2,21,8,375,388,375,127,25,0,0,0,0,0,0
txn_09013,5,17,25,527,2,1,2,5,12,7,18,4,7,11,18,2,1,13,2,11,18,565,574,565,204,26,0,0,0,0,0,0
txn_07102,10,20,35,290,2,2,6,7,13,12,23,6,11,13,23,2,2,14,16,13,23,345,355,345,126,33,0,0,0,0,0,0
txn_08310,7,37,9,107,1,2,4,9,28,3,6,8,2,28,6,1,2,8,8,28,6,150,160,150,45,31,0,0,0,0,0,0
txn_07405,11,25,4,283,3,3,5,8,17,2,2,7,1,17,2,3,3,15,7,17,2,316,323,316,115,20,0,0,0,0,0,0
txn_00071,3,20,29,200,1,1,1,8,12,8,21,8,7,12,21,1,1,8,7,12,21,247,252,247,84,29,0,0,0,0,0,0
txn_04009,8,32,14,364,1,1,6,10,22,4,10,9,3,22,10,1,1,9,3,22,10,404,418,404,146,25,0,0,0,0,0,0
txn_02316,6,21,12,222,2,2,2,9,12,4,8,8,3,12,8,2,2,18,7,12,8,256,261,256,86,18,0,0,0,0,0,0
txn_05312,17,23,8,493,3,3,11,7,16,2,6,6,1,16,6,3,3,18,9,16,6,530,541,530,173,24,0,0,0,0,0,0
txn_02985,9,26,21,51,1,2,6,6,20,7,14,5,6,20,14,1,2,5,8,20,14,94,107,94,28,28,0,0,0,0,0,0
txn_06314,6,12,14,196,1,2,3,4,8,4,10,4,3,8,10,1,2,28,6,8,10,225,228,225,74,18,0,0,0,0,0,0
txn_05962,5,17,7,867,1,1,3,5,12,2,5,4,2,12,5,1,1,4,2,12,5,893,896,893,334,17,0,0,0,0,0,0
txn_08868,8,22,20,346,2,2,4,9,13,7,13,8,6,13,13,2,2,15,13,13,13,387,396,387,134,24,0,0,0,0,0,0
txn_06393,12,33,13,417,3,2,7,10,23,4,9,9,3,23,8,3,1,24,3,23,8,464,475,464,159,31,0,0,0,0,0,0
txn_02622,12,48,6,312,4,4,4,15,33,2,4,14,2,32,4,4,3,64,38,32,4,370,378,370,121,38,0,0,0,0,0,0
txn_06616,6,23,20,481,1,1,4,7,16,5,15,6,4,15,15,1,1,6,4,15,15,518,530,518,181,26,0,0,0,0,0,0
txn_00144,21,23,10,557,8,8,5,9,14,2,8,8,1,14,8,8,8,58,37,14,8,596,611,596,213,19,0,0,0,0,0,0
txn_03576,12,34,19,569,3,3,6,11,23,7,12,10,6,22,12,3,3,25,12,22,12,622,634,622,222,33,0,0,0,0,0,0
txn_03500,8,27,7,399,1,3,4,7,20,2,5,7,1,20,4,1,3,6,10,20,4,433,441,433,149,24,0,0,0,0,0,0
txn_09200,3,20,18,283,1,1,1,6,14,4,14,6,3,14,14,1,1,4,3,14,14,321,324,321,108,26,0,0,0,0,0,0
txn_06650,6,32,19,610,1,1,4,11,21,8,11,10,7,21,11,1,1,10,7,21,11,656,667,656,234,27,0,0,0,0,0,0
txn_03169,6,17,18,583,1,1,4,5,12,6,12,4,5,12,12,1,1,4,5,12,12,613,624,613,220,19,0,0,0,0,0,0
txn_02226,10,27,18,164,2,1,7,9,18,5,13,8,4,18,13,2,1,16,4,18,13,203,219,203,67,24,0,0,0,0,0,0
txn_05070,4,31,17,358,1,1,2,11,20,6,11,10,5,20,11,1,1,10,5,20,11,401,410,401,138,26,0,0,0,0,0,0
txn_06984,10,12,21,80,1,2,7,3,9,4,17,2,3,9,17,1,1,2,3,9,17,111,123,111,32,22,0,0,0,0,0,0
txn_04821,7,15,14,188,2,2,3,5,10,4,10,5,4,10,10,2,2,14,6,10,10,221,224,221,74,20,0,0,0,0,0,0
txn_07371,6,29,10,483,2,1,3,10,19,3,7,9,2,19,7,2,1,18,2,19,7,520,528,520,184,23,0,0,0,0,0,0
txn_01870,9,43,9,387,2,2,5,15,28,2,7,14,1,27,7,2,2,20,4,27,7,435,448,435,146,31,0,0,0,0,0,0
txn_05915,9,35,12,486,1,2,6,8,27,3,9,7,2,27,9,1,2,7,7,27,9,531,542,531,183,32,0,0,0,0,0,0
txn_01809,6,41,20,870,2,1,3,16,25,7,13,15,7,24,13,2,1,21,5,24,13,925,937,925,346,37,0,0,0,0,0,0
txn_04537,11,37,10,389,3,2,6,11,26,2,8,10,1,26,8,3,2,24,2,26,8,436,447,436,145,31,0,0,0,0,0,0
txn_04273,7,41,29,271,2,1,4,11,30,8,21,10,7,30,21,2,1,17,7,30,21,338,348,338,112,46,0,0,0,0,0,0
txn_04969,6,19,11,286,2,1,3,5,14,4,7,4,3,14,7,2,1,9,3,14,7,314,322,314,107,17,0,0,0,0,0,0
txn_02415,3,33,13,433,1,1,1,13,20,3,10,12,3,20,10,1,1,12,7,20,10,478,482,478,167,27,0,0,0,0,0,0
