transaction_id,split
txn_01404,train
txn_09705,train
txn_07415,train
txn_00522,train
txn_09507,train
txn_04564,train
txn_04948,train
txn_08280,train
txn_05756,train
txn_02400,train
txn_06569,train
txn_02889,train
txn_09104,train
txn_03951,train
txn_08985,train
txn_07449,train
txn_02143,train
txn_01266,train
txn_07785,train
txn_07402,train
txn_04056,train
txn_06672,train
txn_02918,train
txn_03110,train
txn_05428,train
txn_03042,train
txn_07271,train
txn_03493,train
txn_09428,train
txn_00742,train
txn_05201,train
txn_04350,train
txn_07609,train
txn_08494,train
txn_04502,train
txn_07220,train
txn_03916,train
txn_08363,train
txn_06629,train
txn_03151,train
txn_00689,train
txn_00884,train
txn_01799,train
txn_06914,train
txn_00040,train
txn_07509,train
txn_00597,train
txn_03753,train
txn_00028,train
txn_07268,train
txn_05075,train
txn_02670,train
txn_00253,train
txn_06739,train
txn_05628,train
txn_06221,train
txn_07684,train
txn_07093,train
txn_04410,train
txn_06094,train
txn_04817,train
txn_01811,train
txn_04935,train
txn_02855,train
txn_04853,train
txn_05978,train
txn_09966,train
txn_06670,train
txn_09287,train
txn_04858,train
txn_08864,train
txn_00321,train
txn_04419,train
txn_04174,train
txn_02964,train
txn_09164,train
txn_00720,train
txn_07594,train
txn_06130,train
txn_03559,train
txn_04669,train
txn_01640,train
txn_06647,train
txn_09369,train
txn_05775,train
txn_09324,train
txn_02938,train
txn_03364,train
txn_00029,train
txn_09794,train
txn_07986,train
txn_02208,train
txn_04908,train
txn_02194,train
txn_02099,train
txn_01076,train
txn_03688,train
txn_02332,train
txn_04981,train
txn_02087,train
txn_04646,train
txn_01049,train
txn_05128,train
txn_09854,train
txn_07556,train
txn_04685,train
txn_06069,train
txn_05513,train
txn_03241,train
txn_04302,train
txn_06897,train
txn_09761,train
txn_01018,train
txn_09354,train
txn_05737,train
txn_06750,train
txn_04765,train
txn_01504,train
txn_06778,train
txn_05354,train
txn_05340,train
txn_09444,train
txn_02764,train
txn_07210,train
txn_01885,train
txn_06773,train
txn_02876,train
txn_03385,train
txn_04265,train
txn_01952,train
txn_00888,train
txn_06175,train
txn_04579,train
txn_01147,train
txn_08580,train
txn_08156,train
txn_07624,train
txn_04500,train
txn_07832,train
txn_02821,train
txn_07156,train
txn_07291,train
txn_03840,train
txn_02828,train
txn_06916,train
txn_07565,train
txn_09602,train
txn_06366,train
txn_03671,train
txn_05495,train
txn_04079,train
txn_09744,train
txn_04788,train
txn_02695,train
txn_08605,train
txn_08546,train
txn_06213,train
txn_09809,train
txn_03719,train
txn_06154,train
txn_08934,train
txn_02862,train
txn_05468,train
txn_02943,train
txn_08598,train
txn_01193,train
txn_04432,train
txn_04536,train
txn_09677,train
txn_05392,train
txn_02566,train
txn_02423,train
txn_01314,train
txn_08075,train
txn_09656,train
txn_00197,train
txn_05034,train
txn_06891,train
txn_07313,train
txn_05058,train
txn_03511,train
txn_06435,train
txn_09652,train
txn_08261,train
txn_02840,train
txn_09710,train
txn_08944,train
txn_09179,train
txn_04278,train
txn_07635,train
txn_07692,train
txn_06777,train
txn_07555,train
txn_04104,train
txn_08400,train
txn_03403,train
txn_09260,train
txn_09255,train
txn_09745,train
txn_04279,train
txn_02981,train
txn_02787,train
txn_01541,train
txn_00456,train
txn_09153,train
txn_04305,train
txn_06107,train
txn_04909,train
txn_09755,train
txn_06277,train
txn_09440,train
txn_07650,train
txn_08119,train
txn_09415,train
txn_07321,train
txn_06074,train
txn_05936,train
txn_07345,train
txn_00261,train
txn_02545,train
txn_01061,train
txn_05879,train
txn_07805,train
txn_03538,train
txn_07414,train
txn_01062,train
txn_01357,train
txn_04440,train
txn_05172,train
txn_01932,train
txn_09811,train
txn_05961,train
txn_07376,train
txn_08741,train
txn_06561,train
txn_07746,train
txn_01533,train
txn_09971,train
txn_05613,train
txn_04553,train
txn_03441,train
txn_00220,train
txn_07896,train
txn_06885,train
txn_09607,train
txn_05822,train
txn_02870,train
txn_05139,train
txn_03807,train
txn_06656,train
txn_08532,train
txn_09964,train
txn_06174,train
txn_02605,train
txn_02679,train
txn_09566,train
txn_07257,train
txn_07941,train
txn_05892,train
txn_03057,train
txn_04820,train
txn_00639,train
txn_06753,train
txn_02130,train
txn_08457,train
txn_05379,train
txn_09992,train
txn_07424,train
txn_07607,train
txn_03408,train
txn_03098,train
txn_08050,train
txn_04984,train
txn_02382,train
txn_07987,train
txn_08500,train
txn_07256,train
txn_03568,train
txn_06581,train
txn_06577,train
txn_09434,train
txn_09711,train
txn_00453,train
txn_03569,train
txn_03610,train
txn_01563,train
txn_04514,train
txn_09857,train
txn_08616,train
txn_08256,train
txn_08669,train
txn_06755,train
txn_06270,train
txn_02554,train
txn_00583,train
txn_05928,train
txn_07845,train
txn_06064,train
txn_04262,train
txn_02440,train
txn_07707,train
txn_00567,train
txn_00550,train
txn_02155,train
txn_06408,train
txn_01001,train
txn_08026,train
txn_02013,train
txn_04555,train
txn_08282,train
txn_08536,train
txn_00448,train
txn_07658,train
txn_00863,train
txn_09636,train
txn_05569,train
txn_01329,train
txn_09144,train
txn_01633,train
txn_04031,train
txn_01575,train
txn_01376,train
txn_06271,train
txn_00959,train
txn_01032,train
txn_09521,train
txn_09362,train
txn_08734,train
txn_02328,train
txn_04177,train
txn_08125,train
txn_01856,train
txn_07360,train
txn_08911,train
txn_05315,train
txn_08491,train
txn_00409,train
txn_05558,train
txn_09328,train
txn_02965,train
txn_09648,train
txn_09939,train
txn_02923,train
txn_00546,train
txn_08514,train
txn_08135,train
txn_01578,train
txn_06580,train
txn_08577,train
txn_07149,train
txn_05197,train
txn_05799,train
txn_03955,train
txn_07883,train
txn_06121,train
txn_03196,train
txn_01026,train
txn_00566,train
txn_06691,train
txn_03224,train
txn_07389,train
txn_00977,train
txn_02097,train
txn_07385,train
txn_05871,train
txn_07072,train
txn_02962,train
txn_00212,train
txn_04670,train
txn_02960,train
txn_09377,train
txn_08374,train
txn_08801,train
txn_08102,train
txn_09534,train
txn_03104,train
txn_05066,train
txn_05620,train
txn_01585,train
txn_01323,train
txn_08497,train
txn_06915,train
txn_07857,train
txn_08720,train
txn_00398,train
txn_06414,train
txn_00940,train
txn_07477,train
txn_03421,train
txn_07630,train
txn_04706,train
txn_06497,train
txn_06977,train
txn_04724,train
txn_09442,train
txn_00818,train
txn_02054,train
txn_04300,train
txn_07176,train
txn_02882,train
txn_01795,train
txn_00799,train
txn_07541,train
txn_08996,train
txn_00312,train
txn_07898,train
txn_05857,train
txn_00877,train
txn_00018,train
txn_01363,train
txn_04401,train
txn_07811,train
txn_07483,train
txn_00628,train
txn_07279,train
txn_00190,train
txn_06337,train
txn_02321,train
txn_00885,train
txn_05516,train
txn_04168,train
txn_01821,train
txn_05451,train
txn_09230,train
txn_00432,train
txn_02007,train
txn_07068,train
txn_05946,train
txn_07536,train
txn_01365,train
txn_04402,train
txn_08873,train
txn_04018,train
txn_04291,train
txn_07288,train
txn_05297,train
txn_09242,train
txn_03747,train
txn_04645,train
txn_09799,train
txn_07458,train
txn_01624,train
txn_06878,train
txn_05309,train
txn_01379,train
txn_05839,train
txn_05125,train
txn_05054,train
txn_06283,train
txn_07397,train
txn_09086,train
txn_03589,train
txn_07848,train
txn_06217,train
txn_00159,train
txn_01959,train
txn_09017,train
txn_00521,train
txn_01067,train
txn_08769,train
txn_04900,train
txn_05471,train
txn_01447,train
txn_03318,train
txn_02802,train
txn_04799,train
txn_09313,train
txn_09429,train
txn_04813,train
txn_05611,train
txn_05593,train
txn_04593,train
txn_04038,train
txn_01442,train
txn_01963,train
txn_08855,train
txn_04619,train
txn_00964,train
txn_03030,train
txn_09296,train
txn_06539,train
txn_00475,train
txn_04719,train
txn_00171,train
txn_07918,train
txn_03969,train
txn_08411,train
txn_01737,train
txn_06785,train
txn_04299,train
txn_00210,train
txn_04978,train
txn_02402,train
txn_05189,train
txn_04145,train
txn_03014,train
txn_00088,train
txn_05681,train
txn_03064,train
txn_08178,train
txn_09353,train
txn_05815,train
txn_03025,train
txn_01313,train
txn_01079,train
txn_01801,train
txn_03669,train
txn_06401,train
txn_05286,train
txn_07056,train
txn_02999,train
txn_02509,train
txn_02109,train
txn_01672,train
txn_00166,train
txn_00294,train
txn_08081,train
txn_02282,train
txn_09083,train
txn_06617,train
txn_05319,train
txn_06620,train
txn_07662,train
txn_01346,train
txn_06623,train
txn_06441,train
txn_05335,train
txn_07499,train
txn_08715,train
txn_01265,train
txn_09327,train
txn_07893,train
txn_09613,train
txn_08052,train
txn_04163,train
txn_00323,train
txn_05969,train
txn_04399,train
txn_03790,train
txn_00738,train
txn_08521,train
txn_06837,train
txn_01476,train
txn_02577,train
txn_09340,train
txn_01826,train
txn_07337,train
txn_00371,train
txn_00906,train
txn_05823,train
txn_08871,train
txn_07840,train
txn_00139,train
txn_04492,train
txn_03314,train
txn_08901,train
txn_07273,train
txn_09597,train
txn_02026,train
txn_02785,train
txn_03298,train
txn_06770,train
txn_06488,train
txn_06673,train
txn_05161,train
txn_09819,train
txn_02358,train
txn_00369,train
txn_09108,train
txn_02397,train
txn_06413,train
txn_00967,train
txn_01054,train
txn_04895,train
txn_01292,train
txn_00693,train
txn_04094,train
txn_09510,train
txn_09482,train
txn_07290,train
txn_00020,train
txn_01125,train
txn_07511,train
txn_00581,train
txn_01620,train
txn_07460,train
txn_02218,train
txn_04943,train
txn_07566,train
txn_06576,train
txn_06355,train
txn_07400,train
txn_01104,train
txn_02850,train
txn_06166,train
txn_08131,train
txn_05332,train
txn_07213,train
txn_08189,train
txn_02240,train
txn_03186,train
txn_09168,train
txn_01291,train
txn_02178,train
txn_08213,train
txn_02361,train
txn_03677,train
txn_05685,train
txn_08088,train
txn_03188,train
txn_09396,train
txn_01723,train
txn_09953,train
txn_08936,train
txn_04690,train
txn_07145,train
txn_03202,train
txn_00101,train
txn_08999,train
txn_00723,train
txn_07005,train
txn_05185,train
txn_08181,train
txn_03106,train
txn_01751,train
txn_09560,train
txn_06462,train
txn_03306,train
txn_09915,train
txn_03905,train
txn_06646,train
txn_05234,train
txn_03571,train
txn_09201,train
txn_00694,train
txn_00851,train
txn_04941,train
txn_04366,train
txn_05240,train
txn_02066,train
txn_00127,train
txn_03623,train
txn_05633,train
txn_00539,train
txn_05091,train
txn_04616,train
txn_00782,train
txn_05844,train
txn_06879,train
txn_03250,train
txn_08286,train
txn_09855,train
txn_02597,train
txn_09786,train
txn_04860,train
txn_00746,train
txn_04545,train
txn_01037,train
txn_06768,train
txn_06519,train
txn_08418,train
txn_08526,train
txn_03135,train
txn_00225,train
txn_00776,train
txn_04594,train
txn_02323,train
txn_03317,train
txn_02258,train
txn_01562,train
txn_02564,train
txn_02430,train
txn_03648,train
txn_02488,train
txn_00416,train
txn_06377,train
txn_00527,train
txn_04044,train
txn_03525,train
txn_08479,train
txn_01354,train
txn_08305,train
txn_07597,train
txn_09291,train
txn_01007,train
txn_06772,train
txn_08597,train
txn_03244,train
txn_06290,train
txn_03178,train
txn_08821,train
txn_08203,train
txn_02880,train
txn_01315,train
txn_08658,train
txn_05071,train
txn_03354,train
txn_08362,train
txn_05456,train
txn_00677,train
txn_06771,train
txn_00076,train
txn_06683,train
txn_02583,train
txn_04451,train
txn_01808,train
txn_07936,train
txn_01656,train
txn_09010,train
txn_00175,train
txn_01182,train
txn_08172,train
txn_07921,train
txn_00973,train
txn_00675,train
txn_06516,train
txn_00164,train
txn_05064,train
txn_00042,train
txn_08207,train
txn_00874,train
txn_07537,train
txn_02568,train
txn_05518,train
txn_00737,train
txn_01316,train
txn_08226,train
txn_03832,train
txn_02067,train
txn_06426,train
txn_02204,train
txn_09540,train
txn_08793,train
txn_03874,train
txn_09554,train
txn_07930,train
txn_02824,train
txn_08337,train
txn_00154,train
txn_02866,train
txn_04083,train
txn_03942,train
txn_00070,train
txn_04580,train
txn_08782,train
txn_07931,train
txn_02686,train
txn_06158,train
txn_09035,train
txn_04893,train
txn_08718,train
txn_08019,train
txn_07643,train
txn_05655,train
txn_00263,train
txn_00385,train
txn_03946,train
txn_01715,train
txn_06730,train
txn_06479,train
txn_02454,train
txn_02984,train
txn_04472,train
txn_03283,train
txn_07523,train
txn_01580,train
txn_03448,train
txn_01122,train
txn_03792,train
txn_06872,train
txn_00512,train
txn_00124,train
txn_02474,train
txn_08549,train
txn_06505,train
txn_03769,train
txn_07663,train
txn_00254,train
txn_00881,train
txn_04295,train
txn_01961,train
txn_01059,train
txn_09472,train
txn_07911,train
txn_01651,train
txn_03714,train
txn_02427,train
txn_04752,train
txn_04198,train
txn_08005,train
txn_02139,train
txn_01734,train
txn_03309,train
txn_08673,train
txn_09682,train
txn_04027,train
txn_07285,train
txn_08390,train
txn_08856,train
txn_08047,train
txn_01788,train
txn_00587,train
txn_05326,train
txn_09814,train
txn_00714,train
txn_01823,train
txn_08541,train
txn_00353,train
txn_04447,train
txn_09337,train
txn_06649,train
txn_01546,train
txn_04160,train
txn_00528,train
txn_08036,train
txn_06362,train
txn_07922,train
txn_00368,train
txn_07233,train
txn_08863,train
txn_00856,train
txn_05254,train
txn_00275,train
txn_08078,train
txn_00607,train
txn_02804,train
txn_09130,train
txn_05984,train
txn_02911,train
txn_05222,train
txn_08300,train
txn_02344,train
txn_00322,train
txn_01846,train
txn_01956,train
txn_03817,train
txn_06810,train
txn_09834,train
txn_02737,train
txn_00078,train
txn_02591,train
txn_03392,train
txn_09906,train
txn_01793,train
txn_06805,train
txn_06807,train
txn_06294,train
txn_09715,train
txn_02706,train
txn_02340,train
txn_04508,train
txn_04682,train
txn_08348,train
txn_03205,train
txn_02694,train
txn_03480,train
txn_02177,train
txn_05661,train
txn_01510,train
txn_07865,train
txn_09405,train
txn_09282,train
txn_04423,train
txn_08317,train
txn_01152,train
txn_02871,train
txn_02269,train
txn_07446,train
txn_01675,train
txn_07170,train
txn_08420,train
txn_00793,train
txn_01288,train
txn_03215,train
txn_01023,train
txn_00417,train
txn_00603,train
txn_08954,train
txn_05369,train
txn_03864,train
txn_08905,train
txn_03581,train
txn_02419,train
txn_02528,train
txn_05419,train
txn_01943,train
txn_04284,train
txn_06449,train
txn_09872,train
txn_04099,train
txn_04067,train
txn_07796,train
txn_09767,train
txn_04806,train
txn_05509,train
txn_03491,train
txn_08241,train
txn_06642,train
txn_04884,train
txn_07534,train
txn_03300,train
txn_00107,train
txn_05455,train
txn_00172,train
txn_09207,train
txn_01381,train
txn_06304,train
txn_09115,train
txn_06570,train
txn_07777,train
txn_02814,train
txn_08859,train
txn_03690,train
txn_07470,train
txn_08684,train
txn_05322,train
txn_03073,train
txn_02001,train
txn_06929,train
txn_06196,train
txn_08674,train
txn_07108,train
txn_07312,train
txn_06490,train
txn_04589,train
txn_07086,train
txn_07109,train
txn_09175,train
txn_01806,train
txn_02199,train
txn_00754,train
txn_01138,train
txn_03930,train
txn_08099,train
txn_06483,train
txn_03040,train
txn_03393,train
txn_08307,train
txn_00069,train
txn_03858,train
txn_09789,train
txn_01888,train
txn_09608,train
txn_04466,train
txn_09635,train
txn_02279,train
txn_05566,train
txn_01819,train
txn_05833,train
txn_01264,train
txn_02043,train
txn_08002,train
txn_09187,train
txn_08648,train
txn_09099,train
txn_05580,train
txn_09143,train
txn_07580,train
txn_03931,train
txn_09316,train
txn_08474,train
txn_03674,train
txn_01285,train
txn_03148,train
txn_02910,train
txn_00090,train
txn_08652,train
txn_03206,train
txn_09645,train
txn_02560,train
txn_06434,train
txn_03256,train
txn_07369,train
txn_08173,train
txn_09466,train
txn_00617,train
txn_09512,train
txn_00945,train
txn_04407,train
txn_03618,train
txn_03901,train
txn_06153,train
txn_07255,train
txn_00892,train
txn_02113,train
txn_07680,train
txn_09061,train
txn_01927,train
txn_08755,train
txn_03593,train
txn_05147,train
txn_07768,train
txn_07133,train
txn_02348,train
txn_06097,train
txn_02187,train
txn_07967,train
txn_04714,train
txn_09509,train
txn_08844,train
txn_06555,train
txn_01080,train
txn_08448,train
txn_08854,train
txn_04552,train
txn_09146,train
txn_04332,train
txn_06342,train
txn_05163,train
txn_07823,train
txn_06802,train
txn_01610,train
txn_03258,train
txn_06027,train
txn_09714,train
txn_04244,train
txn_01310,train
txn_07231,train
txn_01348,train
txn_06942,train
txn_05355,train
txn_03959,train
txn_01924,train
txn_07880,train
txn_00807,train
txn_05298,train
txn_06444,train
txn_05734,train
txn_00778,train
txn_05466,train
txn_06021,train
txn_07538,train
txn_08201,train
txn_01978,train
txn_04450,train
txn_03974,train
txn_02515,train
txn_08039,train
txn_08162,train
txn_00717,train
txn_07195,train
txn_01468,train
txn_08054,train
txn_06040,train
txn_02930,train
txn_00403,train
txn_08763,train
txn_08625,train
txn_01901,train
txn_02602,train
txn_01132,train
txn_06164,train
txn_07128,train
txn_00916,train
txn_04211,train
txn_05508,train
txn_07540,train
txn_01460,train
txn_01177,train
txn_02074,train
txn_09797,train
txn_04259,train
txn_04716,train
txn_02897,train
txn_04899,train
txn_02030,train
txn_05490,train
txn_06668,train
txn_02742,train
txn_03904,train
txn_01155,train
txn_01242,train
txn_07578,train
txn_01308,train
txn_02092,train
txn_09916,train
txn_09267,train
txn_05638,train
txn_07038,train
txn_05244,train
txn_03510,train
txn_02759,train
txn_04215,train
txn_09455,train
txn_01158,train
txn_08728,train
txn_01824,train
txn_09184,train
txn_01828,train
txn_03954,train
txn_03701,train
txn_08790,train
txn_06122,train
txn_03455,train
txn_07278,train
txn_01172,train
txn_06345,train
txn_03587,train
txn_00672,train
txn_05220,train
txn_02783,train
txn_06419,train
txn_08976,train
txn_02144,train
txn_05966,train
txn_06870,train
txn_07218,train
txn_08484,train
txn_07165,train
txn_00615,train
txn_06447,train
txn_00036,train
txn_02502,train
txn_05773,train
txn_09959,train
txn_01157,train
txn_09302,train
txn_01377,train
txn_07551,train
txn_00982,train
txn_05263,train
txn_05776,train
txn_08525,train
txn_04949,train
txn_05652,train
txn_02617,train
txn_07772,train
txn_06162,train
txn_04186,train
txn_01567,train
txn_04913,train
txn_01934,train
txn_02519,train
txn_07491,train
txn_07295,train
txn_06100,train
txn_03316,train
txn_04919,train
txn_00019,train
txn_05033,train
txn_07319,train
txn_00531,train
txn_06300,train
txn_04438,train
txn_00801,train
txn_04648,train
txn_01234,train
txn_00240,train
txn_01025,train
txn_00936,train
txn_02581,train
txn_02621,train
txn_08808,train
txn_05417,train
txn_09476,train
txn_02774,train
txn_08152,train
txn_02637,train
txn_06273,train
txn_07461,train
txn_01527,train
txn_04655,train
txn_07736,train
txn_07976,train
txn_07562,train
txn_00911,train
txn_02609,train
txn_02489,train
txn_08160,train
txn_02152,train
txn_09043,train
txn_04345,train
txn_04758,train
txn_08518,train
txn_08632,train
txn_08539,train
txn_04467,train
txn_04235,train
txn_02639,train
txn_00516,train
txn_02386,train
txn_03126,train
txn_05834,train
txn_08949,train
txn_08483,train
txn_04664,train
txn_01235,train
txn_09325,train
txn_09706,train
txn_08425,train
txn_08204,train
txn_00280,train
txn_02463,train
txn_00554,train
txn_09616,train
txn_06465,train
txn_02362,train
txn_01328,train
txn_05805,train
txn_05948,train
txn_07726,train
txn_02356,train
txn_01693,train
txn_06596,train
txn_06031,train
txn_00619,train
txn_01231,train
txn_00268,train
txn_02276,train
txn_07336,train
txn_09065,train
txn_06920,train
txn_01831,train
txn_00827,train
txn_04829,train
txn_03045,train
txn_06001,train
txn_09298,train
txn_05555,train
txn_04728,train
txn_07487,train
txn_02250,train
txn_00303,train
txn_08186,train
txn_07318,train
txn_09265,train
txn_03958,train
txn_01790,train
txn_04115,train
txn_09484,train
txn_04250,train
txn_01755,train
txn_08475,train
txn_09041,train
txn_00170,train
txn_02261,train
txn_06053,train
txn_03789,train
txn_09619,train
txn_01768,train
txn_06098,train
txn_02431,train
txn_03865,train
txn_08818,train
txn_07229,train
txn_07770,train
txn_07603,train
txn_09998,train
txn_08458,train
txn_09371,train
txn_00548,train
txn_02598,train
txn_08247,train
txn_03406,train
txn_01501,train
txn_08301,train
txn_06839,train
txn_09360,train
txn_01685,train
txn_09452,train
txn_07975,train
txn_03524,train
txn_06958,train
txn_02376,train
txn_06095,train
txn_05199,train
txn_06254,train
txn_07889,train
txn_04055,train
txn_09748,train
txn_03918,train
txn_00193,train
txn_08279,train
txn_03308,train
txn_04989,train
txn_03985,train
txn_03171,train
txn_09586,train
txn_00676,train
txn_04075,train
txn_07412,train
txn_05550,train
txn_01531,train
txn_04008,train
txn_08874,train
txn_07208,train
txn_05146,train
txn_02587,train
txn_05027,train
txn_06066,train
txn_08915,train
txn_04529,train
txn_04578,train
txn_03663,train
txn_09072,train
txn_09752,train
txn_02480,train
txn_08979,train
txn_04703,train
txn_07712,train
txn_05563,train
txn_00886,train
txn_01380,train
txn_03322,train
txn_09162,train
txn_02511,train
txn_05496,train
txn_03798,train
txn_02672,train
txn_05360,train
txn_03363,train
txn_00558,train
txn_03925,train
txn_02731,train
txn_04340,train
txn_09777,train
txn_03912,train
txn_08273,train
txn_04448,train
txn_04614,train
txn_07351,train
txn_01879,train
txn_06473,train
txn_01647,train
txn_07303,train
txn_05708,train
txn_03824,train
txn_07699,train
txn_04563,train
txn_03670,train
txn_05894,train
txn_03090,train
txn_03777,train
txn_08645,train
txn_08970,train
txn_01099,train
txn_08027,train
txn_09828,train
txn_08615,train
txn_09924,train
txn_09931,train
txn_05646,train
txn_03991,train
txn_07316,train
txn_07146,train
txn_05399,train
txn_09389,train
txn_06481,train
txn_01955,train
txn_03595,train
txn_04872,train
txn_03668,train
txn_01463,train
txn_04480,train
txn_03362,train
txn_07364,train
txn_00480,train
txn_04975,train
txn_08452,train
txn_08601,train
txn_03296,train
txn_05084,train
txn_00180,train
txn_04736,train
txn_07767,train
txn_01860,train
txn_09673,train
txn_03740,train
txn_03390,train
txn_04875,train
txn_07568,train
txn_02734,train
txn_07212,train
txn_03888,train
txn_07074,train
txn_06286,train
txn_00534,train
txn_00761,train
txn_02835,train
txn_04671,train
txn_05828,train
txn_08775,train
txn_00072,train
txn_04080,train
txn_05673,train
txn_09810,train
txn_03176,train
txn_01005,train
txn_04417,train
txn_01139,train
txn_05750,train
txn_00524,train
txn_04775,train
txn_04570,train
txn_05344,train
txn_09518,train
txn_05755,train
txn_09909,train
txn_04232,train
txn_09031,train
txn_03035,train
txn_00701,train
txn_04002,train
txn_07215,train
txn_07283,train
txn_05733,train
txn_06317,train
txn_09009,train
txn_04047,train
txn_00039,train
txn_00543,train
txn_08183,train
txn_09886,train
txn_07515,train
txn_04073,train
txn_06919,train
txn_00810,train
txn_01153,train
txn_07984,train
txn_06165,train
txn_00963,train
txn_06016,train
txn_03155,train
txn_07059,train
txn_00804,train
txn_00902,train
txn_08746,train
txn_00643,train
txn_06808,train
txn_07222,train
txn_06298,train
txn_05729,train
txn_00348,train
txn_02197,train
txn_09358,train
txn_07406,train
txn_06902,train
txn_06566,train
txn_03519,train
txn_06578,train
txn_07615,train
txn_01511,train
txn_01743,train
txn_05897,train
txn_01419,train
txn_01848,train
txn_09101,train
txn_00099,train
txn_08365,train
txn_01551,train
txn_00876,train
txn_04879,train
txn_08434,train
txn_04835,train
txn_00634,train
txn_06048,train
txn_02387,train
txn_01765,train
txn_03836,train
txn_02952,train
txn_08829,train
txn_05493,train
txn_09658,train
txn_00168,train
txn_05205,train
txn_02837,train
txn_06939,train
txn_08974,train
txn_09663,train
txn_05313,train
txn_00605,train
txn_06828,train
txn_06983,train
txn_05748,train
txn_06639,train
txn_01115,train
txn_09604,train
txn_08595,train
txn_09361,train
txn_00909,train
txn_06443,train
txn_09309,train
txn_05958,train
txn_04464,train
txn_09102,train
txn_07294,train
txn_01284,train
txn_08239,train
txn_06559,train
txn_09474,train
txn_02551,train
txn_06024,train
txn_07733,train
txn_09078,train
txn_03818,train
txn_08029,train
txn_05072,train
txn_05299,train
txn_03356,train
txn_01220,train
txn_06882,train
txn_03074,train
txn_09323,train
txn_03321,train
txn_05559,train
txn_09012,train
txn_07792,train
txn_08695,train
txn_05645,train
txn_07838,train
txn_02887,train
txn_06567,train
txn_09852,train
txn_07339,train
txn_00573,train
txn_04382,train
txn_01190,train
txn_07704,train
txn_07110,train
txn_03572,train
txn_08593,train
txn_02372,train
txn_07226,train
txn_06058,train
txn_03344,train
txn_07154,train
txn_04397,train
txn_04086,train
txn_00533,train
txn_08837,train
txn_08920,train
txn_09758,train
txn_07399,train
txn_05204,train
txn_09397,train
txn_00773,train
txn_05865,train
txn_08033,train
txn_08465,train
txn_06508,train
txn_01251,train
txn_07705,train
txn_04218,train
txn_06361,train
txn_03643,train
txn_04868,train
txn_07517,train
txn_09974,train
txn_02034,train
txn_02368,train
txn_06459,train
txn_08175,train
txn_01857,train
txn_01289,train
txn_02243,train
txn_05285,train
txn_06081,train
txn_05715,train
txn_04992,train
txn_08170,train
txn_09380,train
txn_09775,train
txn_07873,train
txn_04952,train
txn_07042,train
txn_06256,train
txn_03027,train
txn_05711,train
txn_01327,train
txn_03333,train
txn_04481,train
txn_08512,train
txn_03600,train
txn_01462,train
txn_00618,train
txn_06478,train
txn_08328,train
txn_03550,train
txn_02465,train
txn_06319,train
txn_04904,train
txn_01774,train
txn_02526,train
txn_01712,train
txn_09764,train
txn_02153,train
txn_04654,train
txn_02842,train
txn_03052,train
txn_01767,train
txn_04755,train
txn_05819,train
txn_05393,train
txn_09861,train
txn_07081,train
txn_01696,train
txn_05757,train
txn_02077,train
txn_05415,train
txn_01649,train
txn_01222,train
txn_08550,train
txn_06952,train
txn_06686,train
txn_06327,train
txn_01643,train
txn_05214,train
txn_01144,train
txn_09583,train
txn_06400,train
txn_06545,train
txn_00485,train
txn_01571,train
txn_04171,train
txn_01440,train
txn_00206,train
txn_03783,train
txn_08182,train
txn_03585,train
txn_06037,train
txn_02953,train
txn_01229,train
txn_01170,train
txn_08945,train
txn_05520,train
txn_08296,train
txn_04668,train
txn_04373,train
txn_02595,train
txn_01744,train
txn_04225,train
txn_09028,train
txn_05010,train
txn_03268,train
txn_06280,train
txn_08680,train
txn_00612,train
txn_01171,train
txn_01579,train
txn_04386,train
txn_02080,train
txn_03816,train
txn_06456,train
txn_04888,train
txn_06203,train
txn_06007,train
txn_08777,train
txn_01015,train
txn_05926,train
txn_00214,train
txn_07269,train
txn_09381,train
txn_09842,train
txn_02048,train
txn_09904,train
txn_00250,train
txn_08440,train
txn_08888,train
txn_07216,train
txn_09513,train
txn_03766,train
txn_02636,train
txn_08022,train
txn_06509,train
txn_07982,train
txn_08533,train
txn_08278,train
txn_06909,train
txn_00669,train
txn_03482,train
txn_05768,train
txn_07289,train
txn_04839,train
txn_00411,train
txn_01070,train
txn_03826,train
txn_04297,train
txn_04994,train
txn_08271,train
txn_01842,train
txn_08535,train
txn_05906,train
txn_03320,train
txn_05079,train
txn_03353,train
txn_06562,train
txn_09790,train
txn_06391,train
txn_04324,train
txn_00942,train
txn_00061,train
txn_03442,train
txn_01779,train
txn_00666,train
txn_04459,train
txn_05699,train
txn_05802,train
txn_08948,train
txn_08972,train
txn_00747,train
txn_07742,train
txn_04757,train
txn_05732,train
txn_03791,train
txn_02803,train
txn_06469,train
txn_01474,train
txn_08967,train
txn_07121,train
txn_03781,train
txn_08225,train
txn_08127,train
txn_04947,train
txn_07250,train
txn_07475,train
txn_07388,train
txn_00542,train
txn_06609,train
txn_02247,train
txn_04611,train
txn_01812,train
txn_03060,train
txn_04526,train
txn_07981,train
txn_06127,train
txn_03108,train
txn_05132,train
txn_03047,train
txn_00152,train
txn_09273,train
txn_09729,train
txn_01459,train
txn_06658,train
txn_00184,train
txn_00162,train
txn_07894,train
txn_05617,train
txn_06028,train
txn_08940,train
txn_05561,train
txn_00766,train
txn_01507,train
txn_02192,train
txn_03675,train
txn_02335,train
txn_07810,train
txn_00043,train
txn_09019,train
txn_05453,train
