transaction_id,timestamp,merchant_id,customer_id,device_id,payment_instrument_id,ip_hash,amount,currency,status
txn_08745,2025-03-25 18:58:29+00:00,mrc_00021,cus_00209,dev_00338,ins_00741,ip_84dfc8a4,4060.71,INR,succeeded
txn_08746,2025-03-21 19:35:39+00:00,mrc_00021,cus_00039,dev_00246,ins_00920,ip_c44d4a98,9442.52,INR,succeeded
txn_08747,2025-04-10 08:36:14+00:00,mrc_00074,cus_01663,dev_00393,ins_00526,ip_574bb8d5,542.93,INR,failed
txn_08748,2025-04-24 05:14:33+00:00,mrc_00031,cus_00349,dev_00143,ins_00660,ip_9cc5e33e,11280.31,INR,succeeded
txn_08749,2025-04-08 22:09:34+00:00,mrc_00071,cus_01150,dev_00365,ins_00213,ip_d8ea919a,1349.04,INR,succeeded
txn_08750,2025-02-27 17:40:29+00:00,mrc_00063,cus_01654,dev_00235,ins_00314,ip_518844dc,8583.77,INR,succeeded
txn_08751,2025-03-29 12:09:36+00:00,mrc_00006,cus_01575,dev_00421,ins_00772,ip_801bd5da,1758.41,INR,succeeded
txn_08752,2025-02-20 13:00:30+00:00,mrc_00069,cus_01102,dev_00254,ins_00432,ip_a68cb347,421.59,INR,succeeded
txn_08753,2025-01-17 21:44:45+00:00,mrc_00089,cus_00754,dev_00249,ins_00134,ip_cd88cf73,755.19,INR,succeeded
txn_08754,2025-04-29 04:40:38+00:00,mrc_00083,cus_01548,dev_00409,ins_00035,ip_cba61206,576.04,GBP,succeeded
txn_08755,2025-03-16 13:49:33+00:00,mrc_00001,cus_01390,dev_00050,ins_00807,ip_680700fc,475.79,INR,succeeded
txn_08756,2025-04-05 13:25:01+00:00,mrc_00055,cus_01677,dev_00281,ins_00941,ip_287b2b6d,13527.18,INR,succeeded
txn_08757,2025-03-25 19:16:08+00:00,mrc_00092,cus_01028,dev_00010,ins_00625,ip_1e9dba6e,929.08,USD,succeeded
txn_08758,2025-02-10 17:53:10+00:00,mrc_00060,cus_01884,dev_00384,ins_00355,ip_10dbb1cb,248.25,INR,succeeded
txn_08759,2025-04-02 02:56:23+00:00,mrc_00031,cus_01540,dev_00082,ins_00019,ip_7b54358e,2965.43,INR,succeeded
txn_08760,2025-02-09 05:06:03+00:00,mrc_00018,cus_00127,dev_00047,ins_00724,ip_762d177a,611.76,INR,succeeded
txn_08761,2025-03-27 03:04:32+00:00,mrc_00067,cus_00588,dev_00269,ins_00695,ip_3fb9e0f6,1084.92,INR,succeeded
txn_08762,2025-02-08 11:25:04+00:00,mrc_00059,cus_01472,dev_00246,ins_00321,ip_6ffaa313,203.87,INR,succeeded
txn_08763,2025-03-17 10:57:01+00:00,mrc_00092,cus_00233,dev_00382,ins_00294,ip_b10a93e2,236.05,INR,succeeded
txn_08764,2025-02-27 00:22:19+00:00,mrc_00092,cus_01418,dev_00396,ins_00551,ip_0bf94265,861.0,INR,succeeded
txn_08765,2025-03-29 07:53:56+00:00,mrc_00036,cus_00682,dev_00476,ins_00906,ip_406f48b7,972.83,INR,succeeded
txn_08766,2025-01-09 13:41:22+00:00,mrc_00061,cus_00415,dev_00499,ins_00223,ip_ae0c3dc7,10095.54,INR,declined
txn_08767,2025-04-13 06:41:28+00:00,mrc_00009,cus_01080,dev_00058,ins_00778,ip_3dd1a651,1208.97,INR,succeeded
txn_08768,2025-03-02 02:39:30+00:00,mrc_00008,cus_01864,dev_00415,ins_00034,ip_94d8e221,1026.33,INR,succeeded
txn_08769,2025-03-10 07:38:18+00:00,mrc_00006,cus_01796,dev_00372,ins_00338,ip_c718201d,2987.58,INR,succeeded
txn_08770,2025-01-25 06:28:28+00:00,mrc_00094,cus_00809,dev_00324,ins_00405,ip_500d7d71,5311.86,INR,reversed
txn_08771,2025-01-18 10:27:16+00:00,mrc_00013,cus_00008,dev_00387,ins_00334,ip_19e5d17d,410.88,INR,succeeded
txn_08772,2025-02-13 15:45:49+00:00,mrc_00049,cus_01776,dev_00338,ins_00888,ip_46f500b1,317.77,INR,succeeded
txn_08773,2025-02-15 17:13:14+00:00,mrc_00003,cus_00780,dev_00332,ins_00112,ip_a4436b34,2582.78,INR,succeeded
txn_08774,2025-01-02 16:34:23+00:00,mrc_00036,cus_01211,dev_00156,ins_00989,ip_49eaf52d,1198.38,GBP,succeeded
txn_08775,2025-03-21 07:43:41+00:00,mrc_00055,cus_01258,dev_00082,ins_00877,ip_e99dac0a,5967.86,INR,succeeded
txn_08776,2025-04-29 19:48:54+00:00,mrc_00001,cus_01054,dev_00040,ins_00539,ip_1d0ffb86,1099.9,USD,declined
txn_08777,2025-03-24 09:26:24+00:00,mrc_00040,cus_00025,dev_00250,ins_00245,ip_74ec1453,26392.23,INR,declined
txn_08778,2025-02-05 08:06:16+00:00,mrc_00049,cus_00320,dev_00322,ins_00535,ip_edabd7f1,1136.24,USD,succeeded
txn_08779,2025-02-05 07:18:58+00:00,mrc_00082,cus_00287,dev_00212,ins_00009,ip_bcc37a77,3624.36,INR,succeeded
txn_08780,2025-02-10 01:05:41+00:00,mrc_00067,cus_01829,dev_00375,ins_00701,ip_0f65a187,2133.97,INR,failed
txn_08781,2025-01-18 23:01:13+00:00,mrc_00087,cus_00100,dev_00314,ins_00585,ip_480fe4c2,1009.11,INR,succeeded
txn_08782,2025-03-13 18:42:58+00:00,mrc_00039,cus_01114,dev_00294,ins_00577,ip_0b1c8856,917.6,INR,succeeded
txn_08783,2025-04-04 16:28:41+00:00,mrc_00013,cus_00726,dev_00495,ins_00336,ip_f5534660,199.8,INR,succeeded
txn_08784,2025-03-03 23:58:01+00:00,mrc_00044,cus_00013,dev_00484,ins_00960,ip_c84c2485,7378.19,USD,succeeded
txn_08785,2025-01-06 22:19:46+00:00,mrc_00096,cus_01839,dev_00337,ins_00790,ip_3fcf2cc7,1393.4,INR,declined
txn_08786,2025-04-14 19:28:29+00:00,mrc_00020,cus_00037,dev_00297,ins_00340,ip_759ad7ab,6739.93,INR,failed
txn_08787,2025-02-18 06:45:38+00:00,mrc_00015,cus_01712,dev_00087,ins_00568,ip_7298fb52,335.97,INR,succeeded
txn_08788,2025-03-03 06:17:35+00:00,mrc_00096,cus_01556,dev_00088,ins_00222,ip_cfada082,6868.32,INR,succeeded
txn_08789,2025-03-03 01:31:17+00:00,mrc_00096,cus_01588,dev_00087,ins_00323,ip_1b89420b,1351.97,INR,declined
txn_08790,2025-03-18 01:38:59+00:00,mrc_00013,cus_00324,dev_00419,ins_00389,ip_82796ca7,646.99,INR,succeeded
txn_08791,2025-01-03 02:11:59+00:00,mrc_00075,cus_01763,dev_00219,ins_00011,ip_baaaeff7,620.66,INR,succeeded
txn_08792,2025-01-30 05:40:41+00:00,mrc_00046,cus_01198,dev_00383,ins_00899,ip_e616732b,772.13,USD,succeeded
txn_08793,2025-03-13 15:22:41+00:00,mrc_00049,cus_00804,dev_00128,ins_00717,ip_598950fa,1116.82,INR,succeeded
txn_08794,2025-02-16 14:47:23+00:00,mrc_00049,cus_01363,dev_00123,ins_00122,ip_595befe5,663.31,INR,succeeded
txn_08795,2025-01-15 08:31:26+00:00,mrc_00097,cus_00683,dev_00485,ins_00090,ip_a535dc43,1983.96,INR,succeeded
txn_08796,2025-04-21 05:09:27+00:00,mrc_00017,cus_00559,dev_00416,ins_00324,ip_95dedaed,23115.77,INR,failed
txn_08797,2025-01-29 23:22:14+00:00,mrc_00076,cus_00577,dev_00345,ins_00308,ip_e8ddf062,7281.07,INR,declined
txn_08798,2025-01-27 15:21:25+00:00,mrc_00001,cus_01139,dev_00029,ins_00717,ip_384e8caa,1123.01,INR,succeeded
txn_08799,2025-04-30 05:28:38+00:00,mrc_00063,cus_01203,dev_00132,ins_00397,ip_634d641a,2343.5,USD,succeeded
txn_08800,2025-01-28 13:04:18+00:00,mrc_00065,cus_00481,dev_00341,ins_00504,ip_72c8444e,12450.61,INR,succeeded
txn_08801,2025-03-09 05:35:05+00:00,mrc_00074,cus_00492,dev_00039,ins_00459,ip_8505c929,728.38,GBP,succeeded
txn_08802,2025-03-04 01:05:10+00:00,mrc_00094,cus_01893,dev_00039,ins_00235,ip_21fc2f62,8486.26,INR,succeeded
txn_08803,2025-04-27 04:37:27+00:00,mrc_00074,cus_01030,dev_00010,ins_00819,ip_27e7a2f0,385.58,INR,declined
txn_08804,2025-04-25 12:17:18+00:00,mrc_00072,cus_01721,dev_00127,ins_00440,ip_7f957d3d,1571.63,INR,succeeded
txn_08805,2025-03-01 02:47:14+00:00,mrc_00026,cus_00661,dev_00100,ins_00456,ip_15e0d8a4,10288.96,INR,succeeded
txn_08806,2025-01-06 09:29:21+00:00,mrc_00100,cus_00577,dev_00473,ins_00308,ip_75b5af2b,320.77,INR,succeeded
txn_08807,2025-04-07 09:51:47+00:00,mrc_00049,cus_00566,dev_00101,ins_00954,ip_297de17d,561.94,INR,succeeded
txn_08808,2025-03-18 21:08:31+00:00,mrc_00046,cus_01058,dev_00234,ins_00385,ip_06c64e59,5834.73,INR,succeeded
txn_08809,2025-01-05 13:24:40+00:00,mrc_00050,cus_01559,dev_00172,ins_00677,ip_6a8cc504,186.43,INR,succeeded
txn_08810,2025-01-17 22:28:42+00:00,mrc_00043,cus_01002,dev_00215,ins_00785,ip_1734871b,609.84,INR,succeeded
txn_08811,2025-02-04 22:49:48+00:00,mrc_00060,cus_00590,dev_00167,ins_00534,ip_a4721206,346.74,INR,succeeded
txn_08812,2025-04-12 16:47:36+00:00,mrc_00037,cus_01921,dev_00023,ins_00838,ip_903c8593,1578.05,INR,succeeded
txn_08813,2025-02-03 23:41:07+00:00,mrc_00023,cus_01145,dev_00449,ins_00219,ip_2610cb18,1885.4,INR,succeeded
txn_08814,2025-04-17 09:56:42+00:00,mrc_00094,cus_00789,dev_00162,ins_00879,ip_b7784e5f,7930.0,USD,succeeded
txn_08815,2025-01-09 09:01:20+00:00,mrc_00094,cus_00020,dev_00486,ins_00721,ip_4b3dc54d,8409.85,INR,succeeded
txn_08816,2025-03-03 08:28:26+00:00,mrc_00049,cus_01125,dev_00032,ins_00062,ip_a958cdf8,223.21,USD,succeeded
txn_08817,2025-04-25 06:03:10+00:00,mrc_00096,cus_01243,dev_00235,ins_00706,ip_f1f50fbd,3537.92,INR,failed
txn_08818,2025-03-19 23:00:43+00:00,mrc_00045,cus_01858,dev_00157,ins_00265,ip_b85698b7,683.54,INR,succeeded
txn_08819,2025-03-02 13:28:33+00:00,mrc_00043,cus_00462,dev_00310,ins_00344,ip_4dcae3f6,650.29,INR,succeeded
txn_08820,2025-02-16 14:40:04+00:00,mrc_00092,cus_00326,dev_00390,ins_00207,ip_7a7c5604,955.56,INR,succeeded
txn_08821,2025-03-13 03:45:29+00:00,mrc_00063,cus_01999,dev_00367,ins_00797,ip_4d0d86f1,2279.16,INR,succeeded
txn_08822,2025-01-31 11:46:50+00:00,mrc_00075,cus_01101,dev_00424,ins_00210,ip_572662ed,665.23,INR,succeeded
txn_08823,2025-03-04 10:55:41+00:00,mrc_00045,cus_00054,dev_00455,ins_00459,ip_e1a33136,587.09,USD,succeeded
txn_08824,2025-01-07 17:50:04+00:00,mrc_00044,cus_00212,dev_00363,ins_00881,ip_afe53324,14106.08,INR,succeeded
txn_08825,2025-01-30 19:51:52+00:00,mrc_00006,cus_00951,dev_00500,ins_00338,ip_8b5f8daa,1338.61,USD,succeeded
txn_08826,2025-03-29 17:04:25+00:00,mrc_00097,cus_01235,dev_00260,ins_00865,ip_454ad33b,3214.59,INR,succeeded
txn_08827,2025-04-21 21:59:34+00:00,mrc_00021,cus_00488,dev_00009,ins_00978,ip_85a1b6c6,6238.9,INR,succeeded
txn_08828,2025-02-21 02:19:35+00:00,mrc_00049,cus_00732,dev_00247,ins_00499,ip_a10f7452,577.45,INR,succeeded
txn_08829,2025-03-22 06:42:07+00:00,mrc_00010,cus_01473,dev_00321,ins_00481,ip_b5587e2e,775.27,INR,succeeded
txn_08830,2025-02-24 12:44:19+00:00,mrc_00064,cus_01936,dev_00246,ins_00572,ip_175afdca,1997.9,INR,succeeded
txn_08831,2025-01-15 19:58:15+00:00,mrc_00043,cus_00983,dev_00341,ins_00472,ip_ddc6d6ea,237.31,INR,succeeded
txn_08832,2025-04-26 07:25:00+00:00,mrc_00075,cus_00831,dev_00454,ins_00593,ip_89aa257f,358.04,INR,succeeded
txn_08833,2025-02-25 09:57:08+00:00,mrc_00054,cus_00723,dev_00282,ins_00662,ip_5a87c467,13290.91,USD,succeeded
txn_08834,2025-01-14 13:50:45+00:00,mrc_00012,cus_00273,dev_00338,ins_00277,ip_b8144179,5533.81,INR,succeeded
txn_08835,2025-01-01 04:14:39+00:00,mrc_00002,cus_00106,dev_00003,ins_00970,ip_8c8bdc3e,1511.45,INR,declined
txn_08836,2025-01-25 10:53:59+00:00,mrc_00020,cus_01668,dev_00148,ins_00636,ip_5104197a,10396.99,INR,succeeded
txn_08837,2025-03-22 23:15:37+00:00,mrc_00071,cus_00075,dev_00003,ins_00390,ip_e9a3811b,525.91,INR,succeeded
txn_08838,2025-02-09 11:09:01+00:00,mrc_00084,cus_01642,dev_00022,ins_00302,ip_eb1cd9a7,594.42,INR,succeeded
txn_08839,2025-03-04 19:55:14+00:00,mrc_00036,cus_00495,dev_00284,ins_00073,ip_e8ed4cce,2148.78,INR,succeeded
txn_08840,2025-01-20 18:30:46+00:00,mrc_00055,cus_01390,dev_00246,ins_00807,ip_12ad5217,10357.27,INR,declined
txn_08841,2025-04-19 12:05:15+00:00,mrc_00023,cus_01904,dev_00313,ins_00351,ip_eaec8770,1900.0,USD,succeeded
txn_08842,2025-04-27 16:10:26+00:00,mrc_00089,cus_01498,dev_00395,ins_00292,ip_44007bdb,379.39,INR,succeeded
txn_08843,2025-04-24 16:19:46+00:00,mrc_00096,cus_01460,dev_00415,ins_00206,ip_58ff2ae7,1630.22,INR,succeeded
txn_08844,2025-03-16 17:27:04+00:00,mrc_00074,cus_00530,dev_00209,ins_00246,ip_ad24ea7d,825.95,INR,succeeded
txn_08845,2025-01-12 18:45:01+00:00,mrc_00007,cus_01197,dev_00280,ins_00792,ip_7a1413e8,407.92,INR,succeeded
txn_08846,2025-01-15 07:48:55+00:00,mrc_00046,cus_01285,dev_00039,ins_00724,ip_d379bc31,1491.92,INR,succeeded
txn_08847,2025-01-11 17:45:00+00:00,mrc_00100,cus_00851,dev_00158,ins_00349,ip_a9fe9a71,624.78,GBP,succeeded
txn_08848,2025-03-01 12:42:54+00:00,mrc_00021,cus_00077,dev_00256,ins_00919,ip_1d07bd61,9067.71,INR,succeeded
txn_08849,2025-04-18 21:22:54+00:00,mrc_00066,cus_01825,dev_00163,ins_00374,ip_240c5144,2605.46,INR,succeeded
txn_08850,2025-04-06 14:51:45+00:00,mrc_00095,cus_00394,dev_00198,ins_00712,ip_19586f8b,3341.07,GBP,succeeded
txn_08851,2025-03-03 10:51:11+00:00,mrc_00076,cus_01947,dev_00030,ins_00821,ip_5452b7be,8825.65,INR,succeeded
txn_08852,2025-03-31 22:32:07+00:00,mrc_00061,cus_01865,dev_00395,ins_00907,ip_771de0e2,2980.8,INR,succeeded
txn_08853,2025-02-26 08:40:20+00:00,mrc_00051,cus_00038,dev_00102,ins_00648,ip_e1cb9b98,484.03,USD,succeeded
txn_08854,2025-03-16 18:19:14+00:00,mrc_00094,cus_01479,dev_00422,ins_00682,ip_586a43b7,714.41,INR,succeeded
txn_08855,2025-03-10 11:52:21+00:00,mrc_00043,cus_01269,dev_00139,ins_00410,ip_18df0209,261.44,INR,declined
txn_08856,2025-03-14 11:16:40+00:00,mrc_00092,cus_00462,dev_00310,ins_00344,ip_8cbe2682,697.71,INR,succeeded
txn_08857,2025-02-25 23:14:11+00:00,mrc_00046,cus_01626,dev_00274,ins_00298,ip_6abc42fa,1307.86,INR,succeeded
txn_08858,2025-03-31 02:30:21+00:00,mrc_00074,cus_00223,dev_00085,ins_00898,ip_d7b908bc,1104.7,USD,succeeded
txn_08859,2025-03-15 17:05:32+00:00,mrc_00092,cus_00498,dev_00177,ins_00726,ip_08fb2110,791.92,INR,succeeded
txn_08860,2025-02-02 15:16:21+00:00,mrc_00056,cus_01898,dev_00169,ins_00600,ip_49ed3b0c,551.35,USD,succeeded
txn_08861,2025-04-24 21:19:09+00:00,mrc_00034,cus_01486,dev_00402,ins_00955,ip_b2522168,8320.89,INR,succeeded
txn_08862,2025-03-01 02:41:36+00:00,mrc_00005,cus_00225,dev_00445,ins_00882,ip_029d72a5,7544.73,USD,succeeded
txn_08863,2025-03-14 17:13:49+00:00,mrc_00082,cus_00289,dev_00044,ins_00067,ip_902196c7,7298.11,INR,succeeded
txn_08864,2025-03-05 14:36:16+00:00,mrc_00062,cus_00515,dev_00318,ins_00752,ip_abbf0ca3,663.81,INR,succeeded
txn_08865,2025-02-08 11:43:02+00:00,mrc_00028,cus_00142,dev_00227,ins_00108,ip_087fb947,105.4,INR,succeeded
txn_08866,2025-01-10 17:02:05+00:00,mrc_00089,cus_00366,dev_00425,ins_00014,ip_900f07f9,285.47,INR,succeeded
txn_08867,2025-01-26 14:32:44+00:00,mrc_00093,cus_01144,dev_00253,ins_00790,ip_ee48574e,1174.42,INR,succeeded
txn_08868,2025-04-25 21:03:05+00:00,mrc_00091,cus_00015,dev_00026,ins_00241,ip_83ffdb0d,1573.9,INR,succeeded
txn_08869,2025-04-26 22:24:49+00:00,mrc_00061,cus_00575,dev_00135,ins_00674,ip_2c284b59,1618.78,INR,succeeded
txn_08870,2025-01-20 11:18:51+00:00,mrc_00099,cus_00629,dev_00027,ins_00697,ip_c8c292b9,4735.83,INR,succeeded
txn_08871,2025-03-11 12:40:13+00:00,mrc_00089,cus_01942,dev_00437,ins_00813,ip_0f493ee4,353.9,INR,succeeded
txn_08872,2025-01-31 21:13:33+00:00,mrc_00009,cus_01949,dev_00040,ins_00364,ip_d9994802,1330.1,GBP,succeeded
txn_08873,2025-03-10 00:00:11+00:00,mrc_00099,cus_01691,dev_00198,ins_00239,ip_f41b0a08,15894.96,INR,succeeded
txn_08874,2025-03-20 15:12:41+00:00,mrc_00056,cus_00684,dev_00253,ins_00717,ip_24f6f4e2,556.61,INR,declined
txn_08875,2025-02-27 03:35:24+00:00,mrc_00055,cus_00417,dev_00261,ins_00807,ip_463c3246,770.86,INR,succeeded
txn_08876,2025-04-25 00:49:44+00:00,mrc_00074,cus_01009,dev_00184,ins_00497,ip_d502f6af,805.79,INR,succeeded
txn_08877,2025-04-21 04:57:18+00:00,mrc_00064,cus_01721,dev_00127,ins_00448,ip_bde0c3cf,9862.99,INR,succeeded
txn_08878,2025-04-25 05:27:23+00:00,mrc_00036,cus_01492,dev_00465,ins_00754,ip_8a772307,1265.88,INR,succeeded
txn_08879,2025-02-26 08:27:23+00:00,mrc_00003,cus_01814,dev_00309,ins_00681,ip_ac6f654b,18284.12,INR,succeeded
txn_08880,2025-03-28 03:38:01+00:00,mrc_00029,cus_01103,dev_00047,ins_00582,ip_defe0dd3,10630.47,USD,failed
txn_08881,2025-04-30 23:16:48+00:00,mrc_00067,cus_01839,dev_00077,ins_00790,ip_b6fb9852,1622.71,INR,succeeded
txn_08882,2025-01-23 22:24:47+00:00,mrc_00088,cus_01488,dev_00472,ins_00293,ip_91577094,1271.77,USD,succeeded
txn_08883,2025-01-21 03:27:07+00:00,mrc_00001,cus_01478,dev_00171,ins_00840,ip_633a0e8f,754.59,INR,succeeded
txn_08884,2025-04-07 06:06:47+00:00,mrc_00020,cus_01324,dev_00126,ins_00249,ip_e4f002bf,3708.49,USD,succeeded
txn_08885,2025-02-09 03:28:14+00:00,mrc_00066,cus_00672,dev_00424,ins_00632,ip_927b4c84,2063.5,INR,succeeded
txn_08886,2025-01-22 18:20:40+00:00,mrc_00030,cus_01218,dev_00064,ins_00875,ip_d5186665,4970.15,INR,succeeded
txn_08887,2025-01-26 05:01:01+00:00,mrc_00013,cus_00714,dev_00161,ins_00036,ip_db2ec575,155.44,INR,succeeded
txn_08888,2025-03-24 12:58:33+00:00,mrc_00006,cus_01300,dev_00229,ins_00615,ip_536b468e,1445.21,INR,succeeded
txn_08889,2025-02-15 11:19:24+00:00,mrc_00063,cus_00510,dev_00416,ins_00768,ip_be697310,16291.53,INR,succeeded
txn_08890,2025-02-06 20:27:04+00:00,mrc_00060,cus_01599,dev_00246,ins_00321,ip_a4ae032d,490.31,INR,succeeded
txn_08891,2025-04-28 04:42:25+00:00,mrc_00088,cus_01143,dev_00390,ins_00970,ip_3a7851de,198.94,GBP,succeeded
txn_08892,2025-04-28 07:50:50+00:00,mrc_00035,cus_01421,dev_00294,ins_00098,ip_916c2b8b,1448.9,INR,succeeded
txn_08893,2025-02-19 18:33:37+00:00,mrc_00013,cus_00444,dev_00123,ins_00569,ip_f45109a0,787.82,INR,succeeded
txn_08894,2025-01-28 16:35:58+00:00,mrc_00081,cus_01584,dev_00452,ins_00202,ip_88fb7b73,1828.45,USD,succeeded
txn_08895,2025-04-10 06:02:58+00:00,mrc_00100,cus_01606,dev_00187,ins_00908,ip_b04ad790,899.4,USD,succeeded
txn_08896,2025-04-01 02:46:56+00:00,mrc_00037,cus_00292,dev_00310,ins_00975,ip_1c1b1354,1721.81,USD,succeeded
txn_08897,2025-04-01 15:10:21+00:00,mrc_00088,cus_00701,dev_00165,ins_00185,ip_63aeb97b,2017.44,INR,succeeded
txn_08898,2025-01-26 20:56:12+00:00,mrc_00075,cus_01356,dev_00286,ins_00799,ip_060f63c4,459.96,INR,succeeded
txn_08899,2025-02-05 18:05:37+00:00,mrc_00092,cus_01748,dev_00195,ins_00159,ip_5db7d8a1,301.51,INR,succeeded
txn_08900,2025-01-10 14:25:52+00:00,mrc_00046,cus_01475,dev_00372,ins_00041,ip_57a8ac4d,3135.46,INR,succeeded
txn_08901,2025-03-11 14:07:25+00:00,mrc_00009,cus_00944,dev_00470,ins_00901,ip_30948325,4652.2,INR,succeeded
txn_08902,2025-01-06 10:09:16+00:00,mrc_00010,cus_00600,dev_00326,ins_00238,ip_7f723a8f,825.06,INR,succeeded
txn_08903,2025-04-13 04:55:11+00:00,mrc_00075,cus_01820,dev_00243,ins_00164,ip_813127c5,479.96,GBP,succeeded
txn_08904,2025-02-07 21:25:04+00:00,mrc_00088,cus_01750,dev_00323,ins_00145,ip_8d700cc3,1067.18,INR,succeeded
txn_08905,2025-03-15 08:37:38+00:00,mrc_00046,cus_01794,dev_00354,ins_00772,ip_65d9e94a,3935.94,INR,succeeded
txn_08906,2025-01-20 12:39:52+00:00,mrc_00005,cus_00610,dev_00452,ins_00139,ip_8492356e,5463.28,INR,succeeded
txn_08907,2025-02-01 18:59:52+00:00,mrc_00005,cus_00873,dev_00394,ins_00421,ip_944d1f42,10617.77,INR,succeeded
txn_08908,2025-02-02 10:48:30+00:00,mrc_00060,cus_00488,dev_00009,ins_00988,ip_254d8ae0,721.62,INR,declined
txn_08909,2025-04-14 13:55:50+00:00,mrc_00093,cus_01910,dev_00086,ins_00357,ip_7b420670,4058.09,INR,succeeded
txn_08910,2025-04-28 12:31:46+00:00,mrc_00044,cus_01735,dev_00108,ins_00343,ip_d142325d,13995.02,GBP,succeeded
txn_08911,2025-03-08 17:45:21+00:00,mrc_00064,cus_00347,dev_00484,ins_00705,ip_b47bbf99,4014.17,INR,succeeded
txn_08912,2025-01-13 12:32:37+00:00,mrc_00055,cus_00495,dev_00284,ins_00147,ip_b84f83be,3441.97,INR,succeeded
txn_08913,2025-04-28 14:25:31+00:00,mrc_00091,cus_01105,dev_00441,ins_00027,ip_4b5be9f2,4402.95,INR,succeeded
txn_08914,2025-02-04 17:59:56+00:00,mrc_00084,cus_00832,dev_00445,ins_00150,ip_dd0507a0,192.16,INR,declined
txn_08915,2025-03-20 16:12:07+00:00,mrc_00019,cus_00920,dev_00263,ins_00350,ip_7cf60c30,901.02,INR,succeeded
txn_08916,2025-01-28 07:52:23+00:00,mrc_00066,cus_00736,dev_00209,ins_00737,ip_e2182976,4634.27,INR,succeeded
txn_08917,2025-02-23 20:41:50+00:00,mrc_00086,cus_01348,dev_00269,ins_00423,ip_284d38ea,244.2,INR,succeeded
txn_08918,2025-01-05 10:06:15+00:00,mrc_00094,cus_01797,dev_00389,ins_00591,ip_d50f1c37,3730.17,INR,succeeded
txn_08919,2025-02-22 07:24:30+00:00,mrc_00060,cus_01835,dev_00146,ins_00673,ip_4bde0f0f,434.68,INR,succeeded
txn_08920,2025-03-22 23:24:13+00:00,mrc_00016,cus_00911,dev_00438,ins_00555,ip_aa0e96a8,283.37,INR,reversed
txn_08921,2025-04-16 14:42:15+00:00,mrc_00056,cus_01656,dev_00409,ins_00516,ip_046ed01a,2642.16,GBP,declined
txn_08922,2025-04-25 02:11:13+00:00,mrc_00066,cus_01389,dev_00069,ins_00305,ip_70a9b28e,1519.32,INR,succeeded
txn_08923,2025-04-28 16:06:36+00:00,mrc_00029,cus_00394,dev_00198,ins_00751,ip_c793d531,15814.29,GBP,succeeded
txn_08924,2025-04-27 05:10:58+00:00,mrc_00098,cus_01589,dev_00434,ins_00592,ip_a299c708,277.37,INR,succeeded
txn_08925,2025-02-19 05:49:00+00:00,mrc_00021,cus_00701,dev_00165,ins_00185,ip_4f69561a,4282.11,INR,succeeded
txn_08926,2025-02-01 09:31:53+00:00,mrc_00092,cus_01256,dev_00301,ins_00558,ip_3f5f15d7,286.42,INR,succeeded
txn_08927,2025-01-20 13:29:40+00:00,mrc_00046,cus_01442,dev_00210,ins_00623,ip_3aff071c,1409.61,INR,succeeded
txn_08928,2025-04-09 00:26:06+00:00,mrc_00001,cus_00453,dev_00261,ins_00807,ip_ec096e56,414.67,INR,succeeded
txn_08929,2025-01-05 18:33:23+00:00,mrc_00055,cus_01897,dev_00333,ins_00690,ip_4d3eb94f,2781.16,INR,declined
txn_08930,2025-03-27 02:54:17+00:00,mrc_00063,cus_01606,dev_00187,ins_00908,ip_a1f5486a,8160.2,INR,succeeded
txn_08931,2025-02-08 16:25:56+00:00,mrc_00088,cus_01012,dev_00258,ins_00699,ip_02f630c5,1460.78,INR,succeeded
txn_08932,2025-01-24 08:11:51+00:00,mrc_00059,cus_01988,dev_00281,ins_00805,ip_9947f5f8,2883.24,INR,succeeded
txn_08933,2025-02-11 00:53:56+00:00,mrc_00008,cus_00883,dev_00162,ins_00572,ip_a63752a2,480.65,INR,succeeded
txn_08934,2025-03-06 15:55:33+00:00,mrc_00094,cus_01902,dev_00052,ins_00008,ip_949bc68f,12031.01,INR,succeeded
txn_08935,2025-02-21 02:29:08+00:00,mrc_00058,cus_00411,dev_00067,ins_00976,ip_d56c8577,1365.9,INR,succeeded
txn_08936,2025-03-12 06:38:22+00:00,mrc_00029,cus_01050,dev_00205,ins_00646,ip_af02bb46,2676.01,INR,succeeded
txn_08937,2025-01-18 09:40:27+00:00,mrc_00091,cus_01360,dev_00470,ins_00088,ip_35eb8968,4767.13,INR,succeeded
txn_08938,2025-04-19 11:59:12+00:00,mrc_00010,cus_00046,dev_00374,ins_00757,ip_af7fa869,277.85,INR,succeeded
txn_08939,2025-03-01 02:51:56+00:00,mrc_00008,cus_01270,dev_00062,ins_00746,ip_3c985395,300.31,INR,succeeded
txn_08940,2025-03-25 14:13:43+00:00,mrc_00055,cus_00521,dev_00044,ins_00821,ip_0b588e62,17739.71,INR,failed
txn_08941,2025-04-24 04:53:29+00:00,mrc_00063,cus_00562,dev_00496,ins_00296,ip_edfc59f5,4778.03,INR,succeeded
txn_08942,2025-01-11 17:17:22+00:00,mrc_00052,cus_01244,dev_00022,ins_00624,ip_6c964f6b,1340.79,INR,succeeded
txn_08943,2025-01-28 21:34:59+00:00,mrc_00094,cus_00018,dev_00394,ins_00692,ip_6e9ae514,4485.63,INR,succeeded
